iShares Russell 2000 ETF
Fund Holdings as of,"Sep 11, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"283,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"LRMR","LARIMAR THERAPEUTICS INC","Health Care","Equity","4,583,038.50","0.01","4,583,038.50","1,099,050.00","4.17","United States","NASDAQ","USD","1.00","USD","-"
"NKSH","NATIONAL BANKSHARES INC","Financials","Equity","4,573,777.38","0.01","4,573,777.38","152,918.00","29.91","United States","NASDAQ","USD","1.00","USD","-"
"CIA","CITIZENS INC CLASS A","Financials","Equity","4,574,626.56","0.01","4,574,626.56","840,924.00","5.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HLLY","HOLLEY INC","Consumer Discretionary","Equity","4,551,767.76","0.01","4,551,767.76","1,473,064.00","3.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BPRN","PRINCETON BANCORP INC","Financials","Equity","4,530,196.00","0.01","4,530,196.00","138,200.00","32.78","United States","NASDAQ","USD","1.00","USD","-"
"USCB","USCB FINANCIAL HOLDINGS INC CLASS","Financials","Equity","4,531,712.85","0.01","4,531,712.85","259,995.00","17.43","United States","NASDAQ","USD","1.00","USD","-"
"CFFI","C AND F FINANCIAL CORP","Financials","Equity","4,518,158.40","0.01","4,518,158.40","64,224.00","70.35","United States","NASDAQ","USD","1.00","USD","-"
"PANL","PANGAEA LOGISTICS SOLUTIONS LTD","Industrials","Equity","4,499,530.75","0.01","4,499,530.75","804,925.00","5.59","United States","NASDAQ","USD","1.00","USD","-"
"PINE","ALPINE INCOME PROPERTY TRUST INC","Real Estate","Equity","4,491,434.49","0.01","4,491,434.49","301,641.00","14.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADV","ADVANTAGE SOLUTIONS INC CLASS A","Communication","Equity","4,491,858.40","0.01","4,491,858.40","2,364,136.00","1.90","United States","NASDAQ","USD","1.00","USD","-"
"DSGN","DESIGN THERAPEUTICS INC","Health Care","Equity","4,493,172.48","0.01","4,493,172.48","753,888.00","5.96","United States","NASDAQ","USD","1.00","USD","-"
"LVWR","LIVEWIRE GROUP INC","Consumer Discretionary","Equity","4,468,759.57","0.01","4,468,759.57","895,543.00","4.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STRZ","STARZ ENTERTAINMENT CORP","Communication","Equity","4,409,028.80","0.01","4,409,028.80","329,032.00","13.40","United States","NASDAQ","USD","1.00","USD","-"
"GCBC","GREENE COUNTY BANCORP INC","Financials","Equity","4,386,017.76","0.01","4,386,017.76","180,272.00","24.33","United States","NASDAQ","USD","1.00","USD","-"
"TBI","TRUEBLUE INC","Industrials","Equity","4,365,006.24","0.01","4,365,006.24","742,348.00","5.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WTI","W AND T OFFSHORE INC","Energy","Equity","4,360,354.74","0.01","4,360,354.74","2,505,951.00","1.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRUG","BRIGHT MINDS BIOSCIENCES INC","Health Care","Equity","4,339,613.16","0.01","4,339,613.16","87,882.00","49.38","United States","NASDAQ","USD","1.00","USD","-"
"BELFA","BEL FUSE INC CLASS A","Information Technology","Equity","4,322,004.86","0.01","4,322,004.86","34,637.00","124.78","United States","NASDAQ","USD","1.00","USD","-"
"ALLO","ALLOGENE THERAPEUTICS INC","Health Care","Equity","4,304,474.46","0.01","4,304,474.46","3,679,038.00","1.17","United States","NASDAQ","USD","1.00","USD","-"
"PAL","PROFICIENT AUTO LOGISTICS INC","Industrials","Equity","4,297,075.52","0.01","4,297,075.52","556,616.00","7.72","United States","NASDAQ","USD","1.00","USD","-"
"RGP","RESOURCES CONNECTION INC","Industrials","Equity","4,297,461.55","0.01","4,297,461.55","844,295.00","5.09","United States","NASDAQ","USD","1.00","USD","-"
"WEYS","WEYCO GROUP INC","Consumer Discretionary","Equity","4,256,445.75","0.01","4,256,445.75","138,421.00","30.75","United States","NASDAQ","USD","1.00","USD","-"
"CMT","CORE MOLDING TECHNOLOGIES INC","Materials","Equity","4,243,551.56","0.01","4,243,551.56","201,307.00","21.08","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ENTA","ENANTA PHARMACEUTICALS INC","Health Care","Equity","4,231,232.70","0.01","4,231,232.70","488,595.00","8.66","United States","NASDAQ","USD","1.00","USD","-"
"FTK","FLOTEK INDUSTRIES INC","Materials","Equity","4,233,891.06","0.01","4,233,891.06","373,359.00","11.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRN","CITI TRENDS INC","Consumer Discretionary","Equity","4,220,709.68","0.01","4,220,709.68","124,984.00","33.77","United States","NASDAQ","USD","1.00","USD","-"
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","4,211,987.01","0.01","4,211,987.01","237,831.00","17.71","United States","NASDAQ","USD","1.00","USD","-"
"QSI","QUANTUM SI INC CLASS A","Health Care","Equity","4,187,468.40","0.01","4,187,468.40","3,489,557.00","1.20","United States","NASDAQ","USD","1.00","USD","-"
"DBI","DESIGNER BRANDS INC CLASS A","Consumer Discretionary","Equity","4,190,299.83","0.01","4,190,299.83","925,011.00","4.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFAI","FARADAY FUTURE INTELLIGENT ELECTRI","Consumer Discretionary","Equity","4,173,833.12","0.01","4,173,833.12","2,220,124.00","1.88","United States","NASDAQ","USD","1.00","USD","-"
"USAU","US GOLD CORP","Materials","Equity","4,165,836.48","0.01","4,165,836.48","273,888.00","15.21","United States","NASDAQ","USD","1.00","USD","-"
"MG","MISTRAS GROUP INC","Industrials","Equity","4,165,447.68","0.01","4,165,447.68","428,544.00","9.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MBX","MBX BIOSCIENCES INC","Health Care","Equity","4,154,314.80","0.01","4,154,314.80","418,360.00","9.93","United States","NASDAQ","USD","1.00","USD","-"
"INSG","INSEEGO CORP","Information Technology","Equity","4,156,256.40","0.01","4,156,256.40","301,178.00","13.80","United States","NASDAQ","USD","1.00","USD","-"
"TTSH","TILE SHOP HOLDINGS INC","Consumer Discretionary","Equity","4,132,892.25","0.01","4,132,892.25","654,975.00","6.31","United States","NASDAQ","USD","1.00","USD","-"
"CCRD","CORECARD CORP","Information Technology","Equity","4,134,373.08","0.01","4,134,373.08","151,276.00","27.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LWAY","LIFEWAY FOODS INC","Consumer Staples","Equity","4,135,868.93","0.01","4,135,868.93","126,209.00","32.77","United States","NASDAQ","USD","1.00","USD","-"
"LAW","CS DISCO INC","Information Technology","Equity","4,123,211.75","0.01","4,123,211.75","709,675.00","5.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRT","KARAT PACKAGING INC","Industrials","Equity","4,108,203.96","0.01","4,108,203.96","165,921.00","24.76","United States","NASDAQ","USD","1.00","USD","-"
"KINS","KINGSTONE COMPANIES INC","Financials","Equity","4,095,990.03","0.01","4,095,990.03","293,199.00","13.97","United States","NASDAQ","USD","1.00","USD","-"
"ALTG","ALTA EQUIPMENT GROUP INC CLASS A","Industrials","Equity","4,044,993.12","0.01","4,044,993.12","535,052.00","7.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DSP","VIANT TECHNOLOGY INC CLASS A","Information Technology","Equity","4,035,307.94","0.01","4,035,307.94","404,137.00","9.98","United States","NASDAQ","USD","1.00","USD","-"
"ULH","UNIVERSAL LOGISTICS HOLDINGS INC","Industrials","Equity","4,036,933.14","0.01","4,036,933.14","160,323.00","25.18","United States","NASDAQ","USD","1.00","USD","-"
"ATNI","ATN INTERNATIONAL INC","Communication","Equity","3,996,490.68","0.01","3,996,490.68","243,986.00","16.38","United States","NASDAQ","USD","1.00","USD","-"
"SAMG","SILVERCREST ASSET MANAGEMENT GROUP","Financials","Equity","3,984,535.00","0.01","3,984,535.00","244,450.00","16.30","United States","NASDAQ","USD","1.00","USD","-"
"BCBP","BCB BANCORP INC","Financials","Equity","3,985,511.52","0.01","3,985,511.52","449,832.00","8.86","United States","NASDAQ","USD","1.00","USD","-"
"MDWD","MEDIWOUND LTD","Health Care","Equity","3,965,128.04","0.01","3,965,128.04","208,034.00","19.06","Israel","NASDAQ","USD","1.00","USD","-"
"ARAY","ACCURAY INC","Health Care","Equity","3,970,217.28","0.01","3,970,217.28","2,496,992.00","1.59","United States","NASDAQ","USD","1.00","USD","-"
"PEBK","PEOPLES BANCORP OF NORTH CAROLINA","Financials","Equity","3,959,486.13","0.01","3,959,486.13","124,473.00","31.81","United States","NASDAQ","USD","1.00","USD","-"
"TTGT","TECHTARGET INC","Communication","Equity","3,951,960.00","0.01","3,951,960.00","658,660.00","6.00","United States","NASDAQ","USD","1.00","USD","-"
"BBCP","CONCRETE PUMPING HOLDINGS INC","Industrials","Equity","3,953,946.36","0.01","3,953,946.36","553,774.00","7.14","United States","NASDAQ","USD","1.00","USD","-"
"RGCO","RGC RESOURCES INC","Utilities","Equity","3,955,004.19","0.01","3,955,004.19","176,681.00","22.39","United States","NASDAQ","USD","1.00","USD","-"
"STXS","STEREOTAXIS INC","Health Care","Equity","3,895,004.16","0.01","3,895,004.16","1,352,432.00","2.88","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SGC","SUPERIOR GROUP OF COMPANIES INC","Consumer Discretionary","Equity","3,898,219.50","0.01","3,898,219.50","318,222.00","12.25","United States","NASDAQ","USD","1.00","USD","-"
"FHTX","FOGHORN THERAPEUTICS INC","Health Care","Equity","3,892,653.60","0.01","3,892,653.60","737,245.00","5.28","United States","NASDAQ","USD","1.00","USD","-"
"MED","MEDIFAST INC","Consumer Staples","Equity","3,853,250.88","0.01","3,853,250.88","276,814.00","13.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RSVR","RESERVOIR MEDIA INC","Communication","Equity","3,847,248.00","0.01","3,847,248.00","480,906.00","8.00","United States","NASDAQ","USD","1.00","USD","-"
"OABI","OMNIAB INC","Health Care","Equity","3,847,750.40","0.01","3,847,750.40","2,404,844.00","1.60","United States","NASDAQ","USD","1.00","USD","-"
"SEVN","SEVEN HILLS REALTY TRUST","Financials","Equity","3,844,513.29","0.01","3,844,513.29","350,457.00","10.97","United States","NASDAQ","USD","1.00","USD","-"
"MASS","908 DEVICES INC","Information Technology","Equity","3,826,313.92","0.01","3,826,313.92","668,936.00","5.72","United States","NASDAQ","USD","1.00","USD","-"
"VUZI","VUZIX CORP","Information Technology","Equity","3,827,912.92","0.01","3,827,912.92","1,621,997.00","2.36","United States","NASDAQ","USD","1.00","USD","-"
"DH","DEFINITIVE HEALTHCARE CORP CLASS A","Health Care","Equity","3,822,864.29","0.01","3,822,864.29","925,633.00","4.13","United States","NASDAQ","USD","1.00","USD","-"
"KLTR","KALTURA INC","Information Technology","Equity","3,811,420.71","0.01","3,811,420.71","2,228,901.00","1.71","United States","NASDAQ","USD","1.00","USD","-"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Real Estate","Equity","3,779,859.07","0.01","3,779,859.07","2,236,603.00","1.69","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"MXCT","MAXCYTE INC","Health Care","Equity","3,745,766.04","0.01","3,745,766.04","2,530,923.00","1.48","United States","NASDAQ","USD","1.00","USD","-"
"NC","NACCO INDUSTRIES INC CLASS A","Energy","Equity","3,731,231.34","0.01","3,731,231.34","90,718.00","41.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CURI","CURIOSITYSTREAM INC CLASS A","Communication","Equity","3,718,782.00","0.01","3,718,782.00","826,396.00","4.50","United States","NASDAQ","USD","1.00","USD","-"
"ALMU","AELUMA INC","Information Technology","Equity","3,707,005.32","0.01","3,707,005.32","249,462.00","14.86","United States","NASDAQ","USD","1.00","USD","-"
"ALTI","ALTI GLOBAL INC CLASS A","Financials","Equity","3,707,219.72","0.01","3,707,219.72","955,469.00","3.88","United States","NASDAQ","USD","1.00","USD","-"
"PBFS","PIONEER BANCORP INC","Financials","Equity","3,709,613.46","0.01","3,709,613.46","277,458.00","13.37","United States","NASDAQ","USD","1.00","USD","-"
"ACRS","ACLARIS THERAPEUTICS INC","Health Care","Equity","3,685,022.90","0.01","3,685,022.90","1,870,570.00","1.97","United States","NASDAQ","USD","1.00","USD","-"
"SMID","SMITH MIDLAND CORP","Materials","Equity","3,667,640.10","0.01","3,667,640.10","87,953.00","41.70","United States","NASDAQ","USD","1.00","USD","-"
"SMHI","SEACOR MARINE HOLDINGS INC","Energy","Equity","3,658,425.66","0.01","3,658,425.66","568,962.00","6.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS INC","Health Care","Equity","3,619,613.66","0.01","3,619,613.66","679,102.00","5.33","United States","NASDAQ","USD","1.00","USD","-"
"ELDN","ELEDON PHARMACEUTICALS INC","Health Care","Equity","3,607,683.92","0.01","3,607,683.92","1,420,348.00","2.54","United States","NASDAQ","USD","1.00","USD","-"
"DMRC","DIGIMARC CORP","Information Technology","Equity","3,609,130.08","0.01","3,609,130.08","394,872.00","9.14","United States","NASDAQ","USD","1.00","USD","-"
"DCGO","DOCGO INC","Health Care","Equity","3,612,215.18","0.01","3,612,215.18","2,300,774.00","1.57","United States","NASDAQ","USD","1.00","USD","-"
"KULR","KULR TECHNOLOGY GROUP INC","Industrials","Equity","3,602,199.35","0.01","3,602,199.35","809,483.00","4.45","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"FUNC","FIRST UNITED CORP","Financials","Equity","3,595,596.84","0.01","3,595,596.84","97,866.00","36.74","United States","NASDAQ","USD","1.00","USD","-"
"EVC","ENTRAVISION COMMUNICATIONS CORP CL","Communication","Equity","3,561,941.73","0.01","3,561,941.73","1,502,929.00","2.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPM","EVOLUTION PETROLEUM CORP","Energy","Equity","3,532,257.80","0.01","3,532,257.80","674,095.00","5.24","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"LZM","LIFEZONE METALS LTD","Materials","Equity","3,536,781.56","0.01","3,536,781.56","758,966.00","4.66","Isle of Man","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRS","COHERUS ONCOLOGY INC","Health Care","Equity","3,528,972.79","0.01","3,528,972.79","2,653,363.00","1.33","United States","NASDAQ","USD","1.00","USD","-"
"UTMD","UTAH MEDICAL PRODUCTS INC","Health Care","Equity","3,518,375.32","0.01","3,518,375.32","56,258.00","62.54","United States","NASDAQ","USD","1.00","USD","-"
"EGAN","EGAIN CORP","Information Technology","Equity","3,498,302.07","0.01","3,498,302.07","432,423.00","8.09","United States","NASDAQ","USD","1.00","USD","-"
"POWW","OUTDOOR HOLDING","Consumer Discretionary","Equity","3,501,795.20","0.01","3,501,795.20","2,188,622.00","1.60","United States","NASDAQ","USD","1.00","USD","-"
"SGHT","SIGHT SCIENCES INC","Health Care","Equity","3,490,067.34","0.01","3,490,067.34","964,107.00","3.62","United States","NASDAQ","USD","1.00","USD","-"
"ELMD","ELECTROMED INC","Health Care","Equity","3,486,146.72","0.00","3,486,146.72","139,112.00","25.06","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"AVD","AMER VANGUARD CORP","Materials","Equity","3,458,364.00","0.00","3,458,364.00","617,565.00","5.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVI","EVI INDUSTRIES INC","Industrials","Equity","3,458,840.74","0.00","3,458,840.74","122,567.00","28.22","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"PESI","PERMA FIX ENVIRONMENTAL SERVICES I","Industrials","Equity","3,453,075.99","0.00","3,453,075.99","421,621.00","8.19","United States","NASDAQ","USD","1.00","USD","-"
"NREF","NEXPOINT REAL ESTATE FINANCE INC","Financials","Equity","3,443,449.52","0.00","3,443,449.52","225,652.00","15.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRO","KRONOS WORLDWIDE INC","Materials","Equity","3,426,091.68","0.00","3,426,091.68","545,556.00","6.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GENC","GENCOR INDUSTRIES INC","Industrials","Equity","3,412,820.70","0.00","3,412,820.70","219,474.00","15.55","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SNDA","SONIDA SENIOR LIVING INC","Health Care","Equity","3,416,040.70","0.00","3,416,040.70","131,134.00","26.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WNEB","WESTERN NEW ENGLAND BANCORP INC","Financials","Equity","3,392,858.83","0.00","3,392,858.83","277,421.00","12.23","United States","NASDAQ","USD","1.00","USD","-"
"BOOM","DMC GLOBAL INC","Energy","Equity","3,394,955.72","0.00","3,394,955.72","482,924.00","7.03","United States","NASDAQ","USD","1.00","USD","-"
"DMAC","DIAMEDICA THERAPEUTICS INC","Health Care","Equity","3,387,726.16","0.00","3,387,726.16","465,347.00","7.28","United States","NASDAQ","USD","1.00","USD","-"
"HPK","HIGHPEAK ENERGY INC","Energy","Equity","3,377,622.75","0.00","3,377,622.75","465,879.00","7.25","United States","NASDAQ","USD","1.00","USD","-"
"LNKB","LINKBANCORP INC","Financials","Equity","3,372,397.35","0.00","3,372,397.35","466,445.00","7.23","United States","NASDAQ","USD","1.00","USD","-"
"GAMB","GAMBLING COM GROUP LTD","Communication","Equity","3,363,220.08","0.00","3,363,220.08","413,172.00","8.14","Jersey","NASDAQ","USD","1.00","USD","-"
"JYNT","JOINT CORP","Health Care","Equity","3,357,595.20","0.00","3,357,595.20","329,176.00","10.20","United States","NASDAQ","USD","1.00","USD","-"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","3,341,085.00","0.00","3,341,085.00","890,956.00","3.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JILL","J JILL INC","Consumer Discretionary","Equity","3,331,882.82","0.00","3,331,882.82","181,673.00","18.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MNTK","MONTAUK RENEWABLES INC","Utilities","Equity","3,303,444.90","0.00","3,303,444.90","1,573,069.00","2.10","United States","NASDAQ","USD","1.00","USD","-"
"MLP","MAUI LAND AND PINEAPPLE INC","Real Estate","Equity","3,296,105.40","0.00","3,296,105.40","175,980.00","18.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRAF","FRANKLIN FINANCIAL SERVICES CORP","Financials","Equity","3,289,803.39","0.00","3,289,803.39","69,099.00","47.61","United States","NASDAQ","USD","1.00","USD","-"
"STIM","NEURONETICS INC","Health Care","Equity","3,274,616.66","0.00","3,274,616.66","946,421.00","3.46","United States","NASDAQ","USD","1.00","USD","-"
"CVRX","CVRX INC","Health Care","Equity","3,214,415.76","0.00","3,214,415.76","390,099.00","8.24","United States","NASDAQ","USD","1.00","USD","-"
"BNED","BARNES AND NOBLE EDUCATION INC","Consumer Discretionary","Equity","3,200,811.00","0.00","3,200,811.00","376,566.00","8.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EML","EASTERN","Industrials","Equity","3,189,251.75","0.00","3,189,251.75","126,307.00","25.25","United States","NASDAQ","USD","1.00","USD","-"
